P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
4020;338;1.883214940663740000;0.0022339586106249800;0.107153042772027000;0.00012711000607868400;0.153330786695103000;;;
4020;339;1.892213490959950000;0.0022368770075006500;0.106525498147949000;0.00012592893912769600;0.152337742342073000;;;
4020;340;1.901522756868830000;0.0022402117173367900;0.105895241457485000;0.00012475672976635900;0.151352920547305000;;;
4020;341;1.911067344577930000;0.0022438719955669600;0.105262225200601000;0.00012359321610974200;0.150376222070400000;;;
4020;342;1.920874442530570000;0.0022478880517782600;0.104626400401968000;0.00012243821363686500;0.149407521806109000;;;
4020;343;1.930852890999090000;0.0022521514695750100;0.103987716544618000;0.00012129152341198300;0.148446678619542000;;;
4020;344;1.941226687227680000;0.0022569208576387200;0.103346121499673000;0.00012015290058771000;0.147493496604957000;;;
4020;345;1.951710695238600000;0.0022618636791900400;0.102701561451840000;0.00011902221584927200;0.146547923209197000;;;
4020;346;1.962589924621270000;0.0022673079987257400;0.102053980820385000;0.00011789921272550800;0.145609751869322000;;;
4020;347;1.973674511689460000;0.0022730331862693100;0.101403322175204000;0.00011678375291217400;0.144678923772830000;;;
4020;348;1.985115331679510000;0.0022792106213605600;0.100749526147647000;0.00011567559145215100;0.143755250980545000;;;
4020;349;1.996877479548120000;0.0022857983121295600;0.100092531335663000;0.00011457455028017400;0.142838630993941000;;;
4020;350;2.009029051582290000;0.0022928722246506700;0.099432274202819100;0.00011348043950580700;0.141928949920363000;;;
4020;351;2.021503714620620000;0.0023003545493147500;0.098768688970707900;0.00011239306727975100;0.141026094958555000;;;
4020;352;2.034389176343550000;0.0023083423788660100;0.098101707504191000;0.00011131219704877200;0.140129900918003000;;;
4020;353;2.047639097250030000;0.0023167816369289000;0.097431259188888400;0.00011023766466211100;0.139240297601722000;;;
4020;354;2.061302053745310000;0.0023257246710832300;0.096757270800257500;0.00010916923669579000;0.138357132211655000;;;
4020;355;2.075529823937550000;0.0023353407769136200;0.096079666363539500;0.00010810673983250900;0.137480332885523000;;;
4020;356;2.090121233594950000;0.0023454002579708600;0.095398367003775900;0.00010704994092415200;0.136609757475639000;;;
4020;357;2.105299943910800000;0.0023561524950846100;0.094713290785015200;0.00010599865213801700;0.135745327461561000;;;
