P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
10;436;1.73676661117459000000;0.00069719310114857800;0.02126353853310750000;0.00000853585753889141;29.06003706901070000000
10;441;1.75363898250852000000;0.00069717121551081800;0.02174482341492950000;0.00000864480381792656;29.77122310048500000000
10;446;1.77037027229345000000;0.00069716768059945700;0.02222949785264970000;0.00000875392436337383;30.49154439296210000000
10;451;1.78696143369846000000;0.00069718330953191600;0.02271748264566500000;0.00000886322974657505;31.22105872377740000000
10;456;1.80341327572041000000;0.00069721864177452600;0.02320869896133720000;0.00000897272842838164;31.95981801519060000000
10;461;1.81972677288505000000;0.00069727449247727100;0.02370306837332520000;0.00000908243216313244;32.70788737971420000000
10;466;1.83590273462125000000;0.00069735130507431700;0.02420051289862870000;0.00000919234931953417;33.46532145180690000000
10;471;1.85194200136845000000;0.00069744973279795600;0.02470095503331400000;0.00000930249137127901;34.23218760638110000000
10;476;1.86784544444556000000;0.00069757000487992900;0.02520431778689990000;0.00000941286450326297;35.00853535074650000000
10;481;1.88361396593022000000;0.00069771283587366500;0.02571052471538770000;0.00000952348168756233;35.79444067246110000000
10;486;1.89924842628655000000;0.00069787822167722800;0.02621949995292180000;0.00000963434680116486;36.58994705480960000000
10;491;1.91474967525118000000;0.00069806662624555800;0.02673116824207560000;0.00000974547047665656;37.39512451046040000000
10;496;1.93011861884067000000;0.00069827824453425100;0.02724545496275940000;0.00000985685971692247;38.21003065077470000000
10;501;1.94535609539985000000;0.00069851413183554500;0.02776228615975230000;0.00000996853442950938;39.03477471739350000000
10;506;1.96046298907277000000;0.00069877605073534300;0.02828158856886200000;0.00001008052530388150;39.86951172245340000000
10;511;1.97544015231963000000;0.00069906127735018700;0.02880328964172330000;0.00001019279902010040;40.71414582001050000000
10;516;1.99028844197860000000;0.00069936972880023500;0.02932731756924480000;0.00001030535961634330;41.56872661442250000000
10;521;2.00500871404457000000;0.00069970132012662600;0.02985360130372010000;0.00001041821120099260;42.43330462787880000000
10;526;2.01960189584320000000;0.00070005597787235700;0.03038207057961960000;0.00001053135777559890;43.30793058616130000000
10;531;2.03406882603112000000;0.00070043364415339300;0.03091265593308250000;0.00001064480413276720;44.19265912529170000000
10;536;2.04841029067916000000;0.00070083398844370900;0.03144528872013180000;0.00001075855125888240;45.08752968039790000000
10;541;2.06262723474129000000;0.00070125703271388000;0.03197990113363380000;0.00001087260470419810;45.99260114474160000000
10;546;2.07672055564178000000;0.00070170241264698000;0.03251642621902910000;0.00001098696435905360;46.90790911654060000000
10;551;2.09069094334119000000;0.00070216994766962400;0.03305479788886110000;0.00001110163402093230;47.83350600893510000000
10;556;2.10453943224747000000;0.00070265914374730800;0.03359495093612970000;0.00001121661067372100;48.76941520393280000000
10;561;2.11826679764899000000;0.00070316986319256100;0.03413682104650020000;0.00001133189823479170;49.71569002621360000000
10;566;2.13187394771177000000;0.00070370175183150100;0.03468034480939650000;0.00001144749642570910;50.67236584078640000000
10;571;2.14536163976410000000;0.00070425436590626500;0.03522545972801100000;0.00001156340420407390;51.63947455504630000000
10;576;2.15873079488877000000;0.00070482733672579700;0.03577210422826100000;0.00001167962073454460;52.61704884337700000000
10;581;2.17198227095497000000;0.00070542023721748800;0.03632021766672630000;0.00001179614442754540;53.60511781951370000000
10;586;2.18511690385944000000;0.00070603273013913200;0.03686974033759770000;0.00001191297517496550;54.60371713602990000000
10;591;2.19813553844701000000;0.00070666440387156600;0.03742061347867220000;0.00001203011145304390;55.61287588242950000000
10;596;2.21103904395696000000;0.00070731465169626800;0.03797277927642610000;0.00001214754810470340;56.63260596847340000000
10;601;2.22382822633750000000;0.00070798318801027000;0.03852618087020060000;0.00001226528561482760;57.66294501718100000000
10;606;2.23650397261408000000;0.00070866954985386800;0.03908076235553170000;0.00001238332084609250;58.70391355485960000000
10;611;2.24906709101567000000;0.00070937312414807000;0.03963646878665980000;0.00001250164826372200;59.75552015442580000000
10;616;2.26151847080763000000;0.00071009354362336900;0.04019324617824930000;0.00001262026597476650;60.81779006869650000000
10;621;2.27382722044225000000;0.00071082043376518400;0.04075104150630150000;0.00001273917065442570;61.89074179950790000000
10;626;2.28605838101822000000;0.00071157340785023000;0.04130980270839200000;0.00001285835800822310;62.97438917796460000000
10;631;2.29818026939057000000;0.00071234169858489800;0.04186947868339520000;0.00001297782248043710;64.06873805774630000000
10;636;2.31019375910313000000;0.00071312491870116700;0.04243001929026070000;0.00001309756116240350;65.17380655146230000000
10;641;2.32209961386738000000;0.00071392248621247200;0.04299137534627260000;0.00001321756801026600;66.28959659056850000000
10;646;2.33389869378002000000;0.00071473401115265300;0.04355349862471480000;0.00001333783975060060;67.41612316035100000000
10;651;2.34559184704042000000;0.00071555899714990100;0.04411634185197000000;0.00001345837101768110;68.55339007404660000000
10;656;2.35717992540786000000;0.00071639690126918600;0.04467985870408090000;0.00001357915532019060;69.70139452456420000000
10;661;2.36866372233072000000;0.00071724721789646800;0.04524400380280220000;0.00001370018696538560;70.86013681595270000000
10;666;2.38004405542312000000;0.00071810955419731200;0.04580873271117330000;0.00001382146206521220;72.02962576345430000000
10;671;2.39132177160931000000;0.00071898342987159000;0.04637400192863750000;0.00001394297470101020;73.20985890973760000000
10;676;2.40249770071944000000;0.00071986826707639300;0.04693976888573570000;0.00001406471692964460;74.40082215910570000000
10;681;2.41357267094799000000;0.00072076383715810400;0.04750599193840050000;0.00001418668741557910;75.60253538185350000000
10;686;2.42454745214568000000;0.00072166940844519700;0.04807263036187610000;0.00001430887512016210;76.81496614878990000000
10;691;2.43542290529954000000;0.00072258472913080900;0.04863964434428890000;0.00001443127768777150;78.03812725259750000000
10;696;2.44619987427525000000;0.00072350929759703700;0.04920699497989240000;0.00001455388774611510;79.27200379143970000000
360;464;1.86897914451655000000;0.00072389415714603000;0.02433941730453750000;0.00000942715815036622;0.86082494047710900000
360;469;1.88373614319636000000;0.00072318126057979900;0.02483381631967820000;0.00000953389924376473;0.88303535034050200000
360;474;1.89842711889841000000;0.00072252834194769000;0.02533133103894890000;0.00000964093086992992;0.90547961461704500000
360;479;1.91305346437624000000;0.00072193534875278200;0.02583187542854930000;0.00000974826074844109;0.92816107499614600000
360;484;1.92760688531186000000;0.00072139849146313600;0.02633536478241210000;0.00000985589570722551;0.95108288574880900000
360;489;1.94208285016019000000;0.00072091521103295900;0.02684171567260360000;0.00000996383914157195;0.97424777435186500000
360;494;1.95648266773919000000;0.00072048564097334700;0.02735084590872460000;0.00001007210136365880;0.99765905765741600000
360;499;1.97079806825378000000;0.00072010573687208000;0.02786267450473790000;0.00001018068369289550;1.02131910111451000000
360;504;1.98502931268092000000;0.00071983801409632200;0.02837712165192640000;0.00001029049332682370;1.04532220546391000000
360;509;1.99917319021783000000;0.00071962242400775000;0.02889410869690800000;0.00001040072398017040;1.06959093790157000000
360;514;2.01322815616644000000;0.00071944878923632800;0.02941355812381410000;0.00001051125214720120;1.09411479677981000000
360;519;2.02719192354992000000;0.00071931581271642700;0.02993539353988850000;0.00001062208352498930;1.11889620431478000000
360;524;2.04106459001750000000;0.00071922280955803100;0.03045953966388370000;0.00001073322020383240;1.14393716645984000000
360;529;2.05484271099571000000;0.00071916814113857300;0.03098592231673270000;0.00001084466856501670;1.16924010725799000000
360;534;2.06852655646252000000;0.00071915127967691300;0.03151446841405830000;0.00001095643187055130;1.19480709196436000000
360;539;2.08211537133064000000;0.00071917115469041900;0.03204510596014910000;0.00001106851050276290;1.22063983835792000000
360;544;2.09560717581431000000;0.00071922664287125700;0.03257776404309390000;0.00001118091030388920;1.24674063276710000000
360;549;2.10900168342517000000;0.00071931686826908000;0.03311237283080930000;0.00001129363172765860;1.27311114398700000000
