P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
1920;653.2;2.656807221345010;0.00084524279615743800;0.0453186161665039000;0.000014417769395843;0.25830393389094
1920;654.3;2.658210534402010;0.00084443450046399900;0.0454422949690745000;0.000014435666835088;0.25965478091457
1920;655.4;2.659642528434240;0.00084364433165410600;0.0455661324624547000;0.000014453675242583;0.26100553326318
1920;656.5;2.661102980015150;0.00084287203246627000;0.0456901257550486000;0.000014471792128307;0.26235624666638
1920;657.6;2.662606785185130;0.00084212125618387200;0.0458142720350816000;0.000014490000000000;0.26370694178875
1920;658.7;2.664125803816280;0.00084138533919784700;0.0459385685668986000;0.000014508338172528;0.26505770362828
1920;659.8;2.665693268526780;0.00084067219024447300;0.0460630126874806000;0.000014526762783418;0.26640854908958
1920;660.9;2.667274787501780;0.00083997176805461300;0.0461876018031614000;0.000014545288595909;0.26775959370258
1920;662;2.668882194884880;0.00083928744082400500;0.0463123333865330000;0.000014563909879974;0.26911081758134
1920;663.1;2.670523008504830;0.00083862145511486800;0.0464372049735255000;0.000014582625306857;0.27046227865378
1920;664.2;2.672190894418690;0.00083797173101418100;0.0465622141606499000;0.000014601434082254;0.27181404229996
1920;665.3;2.673876413675710;0.00083733516504618100;0.0466873586023938000;0.000014620334328454;0.27316615139884
1920;666.4;2.675591430458670;0.00083671533574683300;0.0468126360087580000;0.000014639324229166;0.27451864751296
1920;667.5;2.677323414529860;0.00083610812168679300;0.0469380441429273000;0.000014658400890610;0.27587154955924
1920;668.6;2.679080024717090;0.00083551574864024200;0.0470635808190645000;0.000014677561923849;0.27722488341100
1920;669.7;2.680850966119580;0.00083493502363975500;0.0471892439002214000;0.000014696808203555;0.27857873443908
1920;670.8;2.682648148350190;0.00083436949694144900;0.0473150312963584000;0.000014716137442322;0.27993312645027
1920;671.9;2.684463456256720;0.00083381645749874000;0.0474409409624669000;0.000014735546964342;0.28128807363847
1920;673;2.686298295922240;0.00083327423649358300;0.0475669708967870000;0.000014755000000000;0.28264363217389
1920;674.1;2.688147801633330;0.00083274731788876400;0.0476931191391155000;0.000014774603174988;0.28399981414791
2240;609;3.003077912051880;0.00107930153185998000;0.0413716653171319000;0.000014868912182791;0.16103374073181
2240;610;2.979268129644880;0.00106733246593275000;0.0414545922993988000;0.000014851242082876;0.16248800542334
2240;611;2.957954869054000;0.00105643035273402000;0.0415391784164760000;0.000014835672229453;0.16391793206610
2240;612;2.938766609022210;0.00104644114587903000;0.0416252732898200000;0.000014822000000000;0.16532579384721
2240;613;2.921410537228880;0.00103723903329898000;0.0417127476573555000;0.000014810000000000;0.16671358136205
2240;614;2.905682218061560;0.00102874433819462000;0.0418014894933227000;0.000014799638231963;0.16808303772873
2240;615;2.891350966222180;0.00102085454987082000;0.0418914009932366000;0.000014790673219545;0.16943564344045
