P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: p-Xylene
1050.000000000000000000;562.000000000000000000;2.166484709341490000;0.000766312134353629;0.033694879718455400;0.000011918290991164;0.415036833412825000;;;
1050.000000000000000000;564.500000000000000000;2.171380855816700000;0.000765588852464100;0.033950758253323200;0.000011970411354516;0.420107690873016000;;;
1050.000000000000000000;567.000000000000000000;2.176313626035720000;0.000764901229572791;0.034207281902014700;0.000012022712018238;0.425193198397097000;;;
1050.000000000000000000;569.500000000000000000;2.181296692325650000;0.000764253339359576;0.034464436103328400;0.000012075184670560;0.430293643773581000;;;
1050.000000000000000000;572.000000000000000000;2.186313214828280000;0.000763639031658165;0.034722206713724300;0.000012127828772231;0.435409557803886000;;;
1050.000000000000000000;574.500000000000000000;2.191366704817910000;0.000763059121776317;0.034980579979019500;0.000012180640775153;0.440541336845220000;;;
1050.000000000000000000;577.000000000000000000;2.196454630638020000;0.000762512366908051;0.035239542508782400;0.000012233618028032;0.445689382967529000;;;
1050.000000000000000000;579.500000000000000000;2.201566625468300000;0.000761994516876188;0.035499081253122500;0.000012286752967682;0.450853893702848000;;;
1050.000000000000000000;582.000000000000000000;2.206708668604570000;0.000761507534940776;0.035759183481609500;0.000012340046537178;0.456035353055812000;;;
1050.000000000000000000;584.500000000000000000;2.211868963707240000;0.000761046913060690;0.036019836764096000;0.000012393494383284;0.461234030373898000;;;
1050.000000000000000000;587.000000000000000000;2.217060568113800000;0.000760616904533651;0.036281028953236600;0.000012447095191082;0.466450287079475000;;;
1050.000000000000000000;589.500000000000000000;2.222268334505080000;0.000760211868015140;0.036542748168531100;0.000012500844482308;0.471684347788181000;;;
1050.000000000000000000;592.000000000000000000;2.227492068090400000;0.000759831441158076;0.036804982781731500;0.000012554739704557;0.476936490658292000;;;
1050.000000000000000000;594.500000000000000000;2.232726804781410000;0.000759473736388664;0.037067721403478600;0.000012608779906895;0.482207038464404000;;;
1050.000000000000000000;597.000000000000000000;2.237979301031500000;0.000759140620304182;0.037330952871044100;0.000012662960156070;0.487496146587685000;;;
