P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: 13-ClHexaFC3
10;227;0.847175848004294000;0.00533135553899032;0.0946291284801897;0.0005955098099894470;0.3330084651786610;;;
10;228;0.849116257793193000;0.00532661973138155;0.0943997659476692;0.0005921823440779320;0.3316221388181610;;;
10;229;0.851051431111033000;0.00532201976655079;0.0941700572062387;0.0005888890935939630;0.3302517132497830;;;
10;230;0.852988557042097000;0.00531759542299979;0.0939400001560576;0.0005856290928435020;0.3288967126442750;;;
10;231;0.854918447320942000;0.00531329084860805;0.0937095926748954;0.0005824021258946960;0.3275570802928200;;;
10;232;0.856857763148381000;0.00530920441265370;0.0934788326177887;0.0005792072523221540;0.3262323512783020;;;
10;233;0.858778366191539000;0.00530516098938381;0.0932477178166923;0.0005760440346256350;0.3249223418457860;;;
10;234;0.860701666357097000;0.00530129489464375;0.0930162460801224;0.0005729122758069510;0.3236270032074140;;;
10;235;0.862630276695797000;0.00529761466876094;0.0927844151927927;0.0005698108358084930;0.3223457529797820;;;
10;236;0.864547691755885000;0.00529402477756538;0.0925522229152440;0.0005667400028990020;0.3210788147490590;;;
10;237;0.866478013361776000;0.00529066568119133;0.0923196669834651;0.0005636986585653830;0.3198256154347750;;;
10;238;0.868414335366700000;0.00528749398677830;0.0920867451085062;0.0005606864041662890;0.3185859877997640;;;
10;239;0.870327898433208000;0.00528433622086587;0.0918534549760856;0.0005577030680225310;0.3173598929544700;;;
10;240;0.872255052159477000;0.00528140863380246;0.0916197942461864;0.0005547478013008330;0.3161469060595680;;;
10;241;0.874169353770270000;0.00527855448363602;0.0913857605526458;0.0005518206672713280;0.3149471205099860;;;
10;242;0.876090396351828000;0.00527588533193784;0.0911513515027361;0.0005489206141080330;0.3137599930631620;;;
10;243;0.877998842573943000;0.00527328829696257;0.0909165646767365;0.0005460477090201840;0.3125856180051190;;;
